Id,Score,Col_1,Col_4,Col_6,Col_7,Col_9,Col_11,Col_12,Col_15,Col_17,Col_18,Col_19,Col_20,Col_23,Col_24,Col_27,Col_28,Col_29
22848,5,14,a,2,16,b,d,a,k,i,0,2,a,1,b,f,a,b
22849,8,2,a,1,8,b,d,f,k,f,1,0,a,1,b,g,a,b
22850,1,5,a,3,16,b,d,h,m,f,0,5,a,1,b,f,a,b
22851,1,16,a,3,8,b,c,a,b,f,1,0,a,1,b,b,a,b
22852,1,4,a,2,15,b,d,f,r,f,2,0,b,1,b,h,a,b
22853,1,17,a,0,11,b,c,a,d,c,0,0,a,1,b,b,a,b
22854,1,8,a,1,0,b,c,b,b,a,5,6,a,3,b,b,f,b
22855,7,15,a,3,0,b,c,f,i,b,2,5,b,1,b,a,a,b
22856,2,6,b,4,5,b,d,a,r,h,5,0,b,3,b,f,a,b
22857,2,11,b,0,14,b,d,f,r,i,1,8,b,1,b,h,a,b
22858,1,20,b,6,11,b,d,a,q,g,0,2,b,1,b,h,h,b
22859,7,20,a,3,7,b,c,c,i,c,0,10,b,3,b,j,a,b
22860,8,2,a,1,3,b,d,a,j,f,3,1,a,3,d,f,a,b
22861,2,13,a,2,6,b,d,f,n,f,2,0,b,2,b,f,a,b
22862,1,6,a,0,14,b,d,f,k,i,0,4,b,3,b,h,a,b
22863,20,21,b,5,9,b,d,f,r,i,2,8,a,1,b,h,a,b
22864,1,9,a,6,6,b,c,a,a,a,1,0,b,3,b,b,a,b
22865,7,20,a,3,10,b,d,f,r,f,0,0,b,1,b,f,a,b
22866,1,4,a,3,8,b,d,h,k,g,0,3,a,3,b,f,a,b
22867,2,15,a,4,7,b,d,a,k,g,1,8,a,3,b,f,a,b
22868,4,16,b,2,13,b,c,a,e,f,1,11,b,1,b,a,a,b
22869,4,23,a,1,13,d,c,f,i,c,1,2,a,3,d,j,a,b
22870,2,5,a,3,4,b,d,b,k,i,4,1,a,1,b,f,b,b
22871,9,18,a,1,8,b,d,a,j,f,1,9,a,1,b,f,a,b
22872,10,16,a,2,16,b,d,f,j,i,3,2,b,1,b,f,a,b
22873,1,3,a,1,5,b,c,a,b,a,0,0,b,3,b,b,a,b
22874,4,17,b,4,7,b,d,h,r,f,0,0,b,1,c,h,a,b
22875,1,16,a,5,7,b,d,c,r,i,2,2,b,2,b,f,a,b
22876,8,22,a,2,14,b,d,a,k,i,2,2,b,1,b,f,a,b
22877,1,19,a,2,6,b,c,f,i,c,6,0,a,3,b,j,a,b
22878,1,18,a,2,10,b,c,f,i,a,1,2,a,3,b,a,a,b
22879,3,12,a,1,6,d,d,a,k,f,3,0,b,1,b,f,a,b
22880,4,12,a,1,4,b,a,b,b,a,0,0,b,1,b,c,a,b
22881,7,6,a,4,9,b,c,b,b,f,1,0,b,4,b,j,a,b
22882,1,21,b,1,10,b,c,f,i,c,3,2,a,1,b,j,a,b
22883,1,18,b,2,18,b,c,h,d,f,0,0,a,1,b,b,a,b
22884,1,7,a,1,4,b,e,a,k,g,1,8,a,2,d,h,a,b
22885,2,2,a,1,15,b,c,d,i,a,3,2,a,1,b,b,a,b
22886,6,18,a,4,18,b,d,c,r,i,2,11,b,3,b,f,a,b
22887,1,17,a,1,8,b,b,a,a,b,0,0,a,1,b,b,a,b
22888,5,18,b,3,5,b,c,a,b,a,0,6,b,3,b,b,a,b
22889,1,11,a,4,8,b,c,f,e,f,4,4,a,1,b,b,a,b
22890,1,18,a,2,11,b,c,a,i,b,1,0,a,1,b,b,a,b
22891,19,4,a,2,7,b,c,f,i,f,3,3,a,1,b,b,a,c
22892,7,12,a,5,8,b,d,f,k,i,2,7,b,1,b,h,a,b
22893,1,6,a,0,18,b,a,f,b,a,1,0,a,3,b,b,a,b
22894,1,4,b,2,12,b,c,c,i,f,6,3,a,3,b,j,c,b
22895,35,18,a,3,8,b,d,h,r,f,0,0,a,1,b,f,a,b
22896,10,11,a,0,17,b,d,f,k,i,1,4,b,1,b,f,b,b
22897,1,21,a,1,14,b,c,f,d,c,1,0,a,2,b,b,a,b
22898,5,16,a,2,7,b,d,a,r,g,2,9,a,1,d,f,a,b
22899,4,16,a,1,4,b,d,b,k,i,1,1,a,1,b,g,a,b
22900,1,15,a,0,14,b,c,a,b,b,1,0,b,1,b,j,a,d
22901,7,14,a,1,6,b,a,a,b,a,4,7,a,3,b,b,a,b
22902,3,18,a,4,18,a,c,f,i,c,0,5,b,1,b,b,a,b
22903,1,4,b,3,17,b,c,f,a,c,1,2,b,1,b,b,a,b
22904,1,8,a,3,0,b,c,b,b,a,2,0,a,1,b,b,f,b
22905,1,17,a,1,8,b,d,f,k,f,0,0,b,1,b,h,a,b
22906,3,18,a,2,14,b,d,b,r,i,1,7,a,1,b,h,a,b
22907,1,12,a,7,0,b,a,b,b,a,3,2,a,1,b,b,f,b
22908,1,15,a,3,1,b,a,b,b,a,0,1,b,1,b,e,a,b
22909,1,0,a,0,13,b,c,c,i,f,0,0,a,3,b,a,e,b
22910,1,2,a,1,7,a,e,f,n,i,1,2,b,1,b,f,a,b
22911,5,9,a,6,4,b,d,b,r,f,3,0,b,3,b,h,f,b
22912,5,16,b,0,7,b,e,f,n,f,0,5,a,1,b,f,a,b
22913,1,11,a,3,7,b,d,f,r,i,0,5,a,1,b,f,a,b
22914,4,20,a,3,8,b,d,f,k,i,1,9,b,2,b,f,a,b
22915,7,14,b,1,3,b,d,a,k,i,1,0,b,2,b,f,a,b
22916,7,5,a,3,17,a,f,d,k,i,1,2,a,1,b,f,a,b
22917,1,9,b,6,2,b,a,f,b,a,3,3,b,2,b,j,a,b
22918,2,14,a,3,5,b,c,a,b,a,2,2,b,2,b,b,a,b
22919,1,6,a,0,14,b,d,f,k,f,2,0,a,1,b,f,a,b
22920,5,14,a,0,18,b,d,g,j,i,0,0,a,1,b,g,a,a
22921,8,8,a,2,16,b,d,f,m,i,0,3,b,1,b,h,a,b
22922,1,18,a,3,7,b,e,h,k,i,1,0,a,3,d,f,a,b
22923,3,18,a,1,14,b,c,a,i,c,2,0,a,1,d,b,a,b
22924,4,19,a,3,4,b,d,a,k,i,0,0,a,1,b,f,a,b
22925,4,3,a,4,6,b,d,a,r,g,1,0,b,1,b,h,a,d
22926,1,7,a,4,10,b,d,h,r,g,1,1,a,3,b,h,a,b
22927,1,17,b,2,6,b,c,f,e,a,1,0,a,1,b,b,b,b
22928,1,16,b,0,4,b,c,a,i,a,1,0,a,1,b,b,a,b
22929,9,6,a,4,7,b,d,h,j,g,2,7,b,1,b,g,a,d
22930,6,17,b,4,6,b,c,a,i,a,2,2,a,3,b,b,a,b
22931,7,7,a,4,3,d,e,a,k,i,0,5,a,1,b,h,a,b
22932,1,14,a,1,18,b,d,a,m,f,1,0,b,1,b,f,a,b
22933,4,6,a,4,4,b,a,g,i,a,2,1,a,3,b,b,a,b
22934,1,7,b,1,11,b,d,f,r,i,1,8,a,1,b,h,a,b
22935,1,18,a,4,7,b,d,f,j,i,1,3,a,1,b,f,a,b
22936,2,9,a,1,6,b,d,a,j,g,1,0,a,1,b,h,a,a
22937,2,15,a,7,6,b,c,f,i,b,0,0,b,1,b,j,b,b
22938,1,16,b,5,9,b,c,h,b,f,4,0,b,1,b,a,a,c
22939,10,15,a,5,6,b,d,a,p,g,3,5,a,3,b,f,a,b
22940,1,6,a,4,12,b,d,f,r,f,0,0,b,1,b,g,a,b
22941,13,11,a,4,7,b,c,f,e,b,1,7,b,1,b,b,a,c
22942,4,19,b,3,17,b,c,c,b,c,2,0,b,1,b,j,h,b
22943,19,16,a,0,6,b,d,a,k,g,0,11,b,3,b,f,a,b
22944,6,14,a,2,16,b,c,f,d,c,1,2,a,2,b,b,a,b
22945,10,5,a,2,14,b,c,f,a,c,0,0,b,1,b,a,a,b
22946,1,5,a,3,3,b,d,f,k,i,1,1,a,1,b,f,b,b
22947,4,3,a,0,6,b,d,a,n,i,1,2,b,2,b,f,a,b
22948,11,14,a,2,15,b,c,f,i,a,2,2,b,1,b,b,a,b
22949,4,2,a,1,15,b,c,a,a,a,0,2,a,2,d,a,a,b
22950,1,21,a,2,13,b,c,c,i,c,0,0,a,1,b,j,a,b
22951,4,6,b,4,5,b,c,a,b,a,3,4,b,2,b,b,a,b
22952,4,17,a,3,14,b,d,a,j,f,6,0,b,1,b,h,a,b
22953,1,19,a,1,7,b,c,f,a,c,1,0,a,1,b,b,a,b
22954,7,0,a,0,9,b,c,f,i,f,1,0,b,1,b,a,a,b
22955,8,22,a,6,12,b,d,f,k,i,3,1,a,1,b,g,a,b
22956,2,4,b,2,4,b,c,b,b,a,1,2,b,1,b,b,a,b
22957,1,6,a,4,7,b,c,f,b,f,3,1,a,1,d,b,a,b
22958,1,14,a,0,2,b,c,a,b,a,5,1,a,3,b,j,a,b
22959,2,22,a,5,2,b,c,c,e,c,1,0,b,1,b,j,a,b
22960,11,11,b,3,2,b,d,f,j,i,2,0,a,3,b,f,f,b
22961,1,8,a,5,2,b,c,f,b,c,1,5,a,1,b,b,a,b
22962,5,18,a,1,9,b,c,f,i,c,1,0,b,3,b,j,a,b
22963,8,3,a,0,8,b,c,f,i,c,4,4,a,1,b,b,a,b
22964,1,16,a,0,3,b,c,g,b,a,1,3,b,1,b,b,a,b
22965,1,6,a,0,12,b,c,f,i,b,2,0,b,1,b,b,a,b
22966,1,16,a,8,12,b,c,c,i,b,0,11,b,1,b,j,b,c
22967,1,17,b,1,11,b,c,f,b,c,1,4,a,1,c,j,a,b
22968,7,18,a,0,7,b,c,a,d,f,2,0,b,0,b,b,a,b
22969,1,7,b,3,1,b,c,b,b,a,1,4,a,3,b,e,f,b
22970,4,18,a,4,5,b,d,a,m,h,1,4,b,3,b,h,a,b
22971,1,15,a,8,2,b,d,f,r,i,1,10,a,3,b,f,g,b
22972,5,19,a,1,8,b,d,f,k,i,1,1,b,1,b,h,a,b
22973,1,8,a,5,17,b,c,f,i,b,1,0,a,1,b,b,a,b
22974,1,19,b,2,10,b,d,f,l,i,6,11,a,1,b,f,a,b
22975,1,15,b,4,11,b,c,f,i,c,2,0,a,1,b,j,a,b
22976,2,17,b,0,9,b,d,f,r,i,1,4,a,1,b,f,a,b
22977,13,13,a,1,6,b,c,f,i,b,1,5,a,3,b,b,b,b
22978,2,14,a,4,8,b,c,f,i,f,0,0,a,1,b,b,a,b
22979,2,14,a,1,6,b,c,f,b,a,1,0,a,1,a,b,a,b
22980,1,11,a,3,8,b,d,h,r,g,3,3,b,3,b,f,a,b
22981,4,17,a,0,6,d,c,f,i,b,2,8,b,2,b,j,a,b
22982,8,12,b,4,6,b,c,a,i,a,1,0,b,1,b,b,a,b
22983,1,15,b,5,1,b,d,f,k,i,4,4,b,1,b,h,a,b
22984,1,12,a,0,4,b,d,b,j,i,0,0,b,1,b,g,a,b
22985,1,19,b,0,11,b,c,a,i,f,1,0,a,2,b,j,e,b
22986,4,16,b,0,7,b,c,h,b,c,3,0,b,1,b,b,a,b
22987,4,17,a,1,14,b,c,f,a,c,1,0,b,1,b,a,a,b
22988,4,1,a,0,4,b,e,a,k,g,0,1,a,1,b,f,a,b
22989,1,13,a,0,5,b,c,g,a,a,1,2,a,1,b,b,a,b
22990,13,20,a,4,11,b,d,f,p,i,2,6,b,1,b,h,a,b
22991,1,7,a,5,11,b,d,f,j,i,3,0,b,3,b,f,a,b
22992,4,15,a,0,5,b,c,a,b,a,3,0,a,3,b,b,c,b
22993,3,15,b,4,6,b,d,a,r,g,1,5,b,1,b,f,a,b
22994,1,6,a,4,16,b,c,f,i,a,1,5,b,1,b,j,a,b
22995,1,0,a,0,17,b,c,f,a,a,2,0,a,1,b,b,a,b
22996,7,13,a,3,7,b,c,f,e,f,2,0,a,1,b,b,a,c
22997,1,4,a,1,18,b,d,f,n,f,0,0,b,1,b,h,a,c
22998,1,6,b,4,9,b,c,e,i,f,1,7,a,1,b,j,a,b
22999,3,9,b,1,10,b,d,h,r,f,3,0,a,1,b,f,a,b
23000,1,18,a,1,8,b,c,h,a,a,1,6,b,3,b,a,a,b
23001,4,17,a,0,1,b,e,b,n,f,1,1,b,2,b,h,a,d
23002,4,18,b,4,13,b,d,f,k,i,1,7,a,1,b,k,a,b
23003,1,13,b,3,4,b,c,a,b,a,2,5,a,1,b,b,a,b
23004,1,18,a,1,0,b,c,b,e,a,6,0,b,2,b,j,a,b
23005,5,2,a,1,6,b,d,a,r,i,2,2,b,3,b,f,a,b
23006,1,20,a,1,14,b,c,b,i,f,1,0,b,1,b,b,a,d
23007,9,23,a,2,9,b,d,f,k,f,0,0,a,1,b,f,a,b
23008,3,10,a,5,3,b,c,g,g,a,2,5,a,2,b,b,a,b
23009,4,11,b,3,18,b,d,f,k,i,1,3,b,1,b,h,a,b
23010,3,3,a,1,5,b,d,a,r,g,0,6,b,3,b,h,a,b
23011,1,13,a,1,4,d,d,a,r,g,1,0,b,1,b,f,a,b
23012,3,5,a,3,3,b,c,f,b,f,1,4,a,1,b,b,a,b
23013,4,7,b,4,1,b,a,b,b,a,1,0,b,2,b,b,f,b
23014,4,7,a,5,6,b,c,f,b,a,0,6,b,1,b,b,a,b
23015,11,3,a,1,12,b,d,a,k,g,0,3,a,1,b,f,a,b
23016,3,18,a,3,10,b,d,f,l,i,3,5,a,2,b,f,a,b
23017,20,9,a,6,17,b,e,f,r,i,0,2,b,1,b,f,b,b
23018,1,16,a,1,13,b,d,f,k,i,4,2,b,3,b,f,a,a
23019,1,3,a,2,15,b,c,f,i,a,1,0,b,3,a,b,a,b
23020,3,23,b,4,12,b,c,f,i,c,1,3,b,2,b,j,a,b
23021,1,12,a,1,2,b,c,d,b,a,1,0,a,1,b,j,a,c
23022,1,11,a,0,14,b,c,f,b,f,1,8,b,1,b,b,a,b
23023,2,12,a,0,13,b,c,f,a,f,2,0,b,3,b,b,a,b
23024,4,16,a,4,4,b,c,a,b,a,3,5,a,1,b,b,a,b
23025,1,14,b,3,9,b,c,f,i,c,1,0,b,1,c,j,a,b
23026,5,10,a,3,7,b,d,f,k,f,1,0,a,1,b,h,a,b
23027,2,15,a,1,14,b,d,a,j,f,1,0,b,1,b,f,a,b
23028,1,8,a,4,3,b,d,f,r,i,1,2,a,3,b,h,a,b
23029,1,6,a,1,5,b,a,a,b,a,1,4,a,3,b,b,a,b
23030,1,17,b,3,2,b,c,f,d,f,1,0,b,1,c,j,a,d
23031,8,7,b,4,18,b,d,f,k,i,1,3,a,1,b,f,a,b
23032,4,12,a,3,9,b,c,f,i,c,2,0,b,3,b,j,a,b
23033,4,17,a,5,8,b,c,h,i,f,0,11,a,1,b,b,a,b
23034,6,9,a,6,8,b,d,f,r,i,1,6,b,2,b,f,a,b
23035,4,0,a,2,6,b,c,a,b,a,3,0,a,3,b,b,a,b
23036,1,18,b,6,11,b,d,a,r,g,1,3,b,1,b,h,a,b
23037,1,16,a,0,18,b,d,f,n,i,4,2,a,1,b,g,a,b
23038,1,0,a,0,18,b,d,f,m,i,1,0,a,1,b,f,a,c
23039,4,17,a,2,6,b,d,f,r,i,1,1,a,3,b,f,a,b
23040,1,16,b,3,13,b,c,f,a,c,1,0,a,1,c,j,a,b
23041,8,18,a,3,9,b,c,f,i,c,3,3,b,1,b,b,a,b
23042,2,19,a,0,8,a,d,f,n,i,1,7,b,1,b,g,a,b
23043,7,3,a,2,8,b,d,f,r,i,3,2,a,1,b,g,a,b
23044,19,20,a,1,18,b,d,f,k,f,3,0,a,1,b,h,a,b
23045,5,7,a,1,14,b,c,f,i,a,3,0,b,1,b,b,a,b
23046,1,3,a,2,17,b,e,f,k,i,1,2,a,1,b,f,a,b
23047,1,17,a,1,1,b,c,b,g,a,0,11,b,3,b,e,a,b
23048,3,18,a,3,18,b,d,a,r,h,1,4,b,1,b,f,a,b
23049,1,16,a,3,4,b,d,a,l,i,2,5,a,3,b,f,a,b
23050,1,11,a,2,18,b,e,f,j,i,1,4,b,3,b,f,a,b
23051,1,19,a,2,5,b,d,a,n,g,0,4,a,3,b,f,h,b
23052,4,21,b,4,11,b,c,c,i,f,1,1,b,1,b,j,a,a
23053,5,17,a,3,7,b,c,a,b,c,1,0,a,2,b,b,a,b
23054,1,17,a,5,14,b,d,f,r,i,3,5,b,1,b,f,a,b
23055,1,11,b,7,13,b,d,f,k,i,5,1,b,2,b,f,a,b
23056,2,7,a,0,7,b,c,a,c,c,3,3,a,2,b,b,a,b
23057,1,17,a,2,14,b,d,b,k,f,0,0,b,1,b,f,b,b
23058,4,15,a,2,18,b,d,a,j,f,4,0,b,1,b,f,a,b
23059,11,22,a,2,18,b,c,f,e,b,1,4,a,3,b,j,a,b
23060,15,2,b,0,16,b,d,a,k,g,1,6,a,3,b,g,a,d
23061,4,18,a,1,2,b,c,g,e,f,1,2,b,1,b,j,a,b
23062,5,15,a,1,1,b,c,f,i,b,1,0,b,2,c,j,a,b
23063,4,7,a,2,3,b,d,g,r,i,0,0,b,2,b,f,a,b
23064,2,14,a,4,9,b,c,f,i,c,1,0,b,1,b,j,a,b
23065,2,16,a,3,15,b,d,a,r,f,1,9,b,1,b,h,a,b
23066,1,14,a,3,7,b,c,f,b,a,0,0,b,1,b,b,a,c
23067,17,23,a,0,11,b,c,h,a,c,1,0,b,1,b,j,a,b
23068,1,17,a,4,7,d,d,h,r,g,2,8,a,1,b,f,a,b
23069,1,17,a,1,7,b,c,b,a,f,2,1,b,1,b,b,a,b
23070,15,11,a,2,7,b,c,f,b,c,3,3,a,1,b,b,a,b
23071,5,16,a,2,6,b,d,a,m,f,1,0,b,1,b,h,b,b
23072,1,6,a,1,15,b,e,f,r,f,0,0,a,1,b,h,a,b
23073,2,13,a,3,5,b,d,c,k,i,0,2,a,1,b,f,a,b
23074,1,5,b,0,15,b,d,a,r,g,1,1,a,1,b,h,a,b
23075,3,21,a,2,6,b,c,f,i,a,1,0,a,1,b,b,a,b
23076,1,7,a,5,17,b,a,g,d,b,1,4,b,1,b,b,a,b
23077,1,13,a,0,1,b,c,b,i,a,5,5,a,1,b,b,f,b
23078,1,17,b,0,16,b,d,c,r,i,0,0,b,1,d,f,a,b
23079,8,19,a,3,2,b,c,f,d,a,1,0,a,3,b,b,a,b
23080,2,6,b,4,4,b,c,b,b,a,1,0,b,1,b,a,f,b
23081,8,0,a,2,0,b,c,f,i,a,1,4,b,1,c,j,b,d
23082,8,9,a,0,4,b,d,f,k,i,1,0,a,3,b,k,a,b
23083,1,18,a,2,4,b,f,a,k,g,2,11,a,1,b,f,a,b
23084,2,18,a,3,10,b,d,h,r,i,0,0,a,3,c,f,a,d
23085,1,9,a,1,8,b,c,h,b,a,4,2,a,2,b,j,a,b
23086,7,21,a,4,11,b,d,c,k,i,4,1,b,1,b,f,a,b
23087,1,12,a,1,1,b,d,b,r,f,3,0,b,2,b,f,a,b
23088,2,16,a,1,5,b,d,f,k,f,3,0,b,3,b,h,a,b
23089,5,19,b,2,6,b,d,h,m,g,0,0,a,1,b,f,a,b
23090,1,17,b,3,15,b,c,f,a,b,2,3,a,1,b,b,a,b
23091,5,8,a,5,17,b,c,f,b,c,1,6,a,1,b,b,a,b
23092,8,10,b,3,10,a,d,h,r,g,3,4,b,1,b,f,a,b
23093,4,22,b,5,5,b,c,f,d,b,1,4,b,3,b,b,a,b
23094,1,18,a,2,7,b,d,h,r,g,1,7,b,1,b,f,a,b
23095,1,15,a,5,8,b,a,h,b,c,2,7,a,1,b,b,a,b
23096,2,18,a,3,3,b,c,e,i,a,0,0,a,2,b,b,a,b
23097,3,14,b,2,14,b,e,f,k,i,0,9,a,1,b,f,a,b
23098,7,6,a,3,10,b,c,f,i,c,1,10,a,1,b,j,a,b
23099,6,17,a,3,7,b,e,a,p,g,1,3,a,1,b,k,a,b
23100,1,15,a,0,7,b,c,f,c,f,1,0,a,1,b,b,a,b
23101,1,7,b,0,7,b,c,f,b,c,1,5,a,1,b,b,a,b
23102,4,3,a,0,4,b,d,f,k,i,0,9,a,3,b,f,a,b
23103,1,16,a,1,12,b,d,a,m,g,0,7,a,1,b,f,a,b
23104,1,14,a,5,18,b,c,a,b,b,1,8,b,1,b,b,a,c
23105,1,1,a,0,16,b,c,c,i,a,1,1,a,1,b,b,g,b
23106,2,16,a,2,15,b,d,f,r,i,1,0,a,1,b,f,a,b
23107,3,18,a,3,1,b,c,f,b,b,3,6,a,3,b,b,a,b
23108,1,18,a,2,1,b,c,b,a,a,1,0,a,2,c,b,a,b
23109,4,16,a,1,11,a,d,f,k,f,1,0,a,1,b,f,a,c
23110,3,6,a,4,3,b,d,f,m,i,1,4,a,4,d,h,a,b
23111,4,17,a,0,8,b,d,g,k,g,1,0,a,3,b,h,a,b
23112,1,6,a,2,13,b,c,c,i,f,2,1,a,1,b,a,c,b
23113,7,2,a,1,16,b,d,f,k,i,1,0,b,3,b,f,a,b
23114,1,11,a,3,17,b,c,f,i,f,2,2,b,1,b,b,a,b
23115,6,14,a,1,4,b,c,b,b,a,2,0,a,1,b,b,a,b
23116,4,17,b,4,9,b,e,f,k,f,1,0,a,2,c,f,a,b
23117,10,18,a,5,10,d,c,f,d,c,2,4,a,1,b,j,a,b
23118,4,22,a,0,12,b,d,f,q,f,2,0,a,1,b,h,a,b
23119,1,13,a,0,13,b,d,f,j,i,1,2,b,1,b,f,a,b
23120,7,13,a,5,7,b,d,a,r,i,1,6,b,2,b,g,a,a
23121,1,15,a,7,7,b,d,f,k,i,0,3,b,1,b,f,a,d
23122,4,19,b,3,12,b,d,h,k,g,0,10,b,1,b,f,a,b
23123,25,21,a,5,10,b,d,f,r,i,3,6,a,1,b,f,a,b
23124,8,16,a,1,14,b,c,f,a,f,1,1,a,1,b,b,a,b
23125,1,22,a,0,14,b,d,f,r,i,0,11,a,1,b,f,a,b
23126,5,19,a,3,1,b,c,f,d,b,2,0,a,1,b,j,b,b
23127,8,17,a,4,17,b,c,f,i,b,2,0,b,1,b,j,a,b
23128,1,0,a,0,6,b,c,a,e,a,1,0,a,3,b,b,a,b
23129,3,12,a,5,18,b,c,a,d,f,2,0,a,1,b,j,a,b
23130,1,13,a,0,4,b,c,b,b,a,1,0,b,3,b,c,a,b
23131,1,12,a,1,13,b,d,h,r,g,1,1,a,4,b,h,a,b
23132,1,12,a,6,16,b,d,a,l,g,0,6,b,1,b,f,a,a
23133,1,4,a,3,4,b,c,a,b,a,2,3,b,3,b,j,a,b
23134,1,13,a,1,1,b,c,b,a,a,1,3,a,3,b,b,a,b
23135,13,14,a,1,8,b,d,f,r,f,1,0,b,1,b,f,a,b
23136,1,16,a,3,2,b,a,a,a,f,1,7,a,1,b,c,d,b
23137,1,10,a,2,6,b,a,a,b,a,1,2,a,3,b,a,a,b
23138,5,1,b,1,4,b,d,f,k,i,3,0,b,3,c,f,a,b
23139,1,4,b,2,4,b,c,c,b,a,3,3,a,1,b,b,a,b
23140,2,4,b,2,1,b,c,b,c,a,1,2,a,1,b,b,f,b
23141,2,14,a,2,6,b,d,a,n,f,1,8,b,1,b,f,a,b
23142,1,17,b,0,4,b,c,a,b,a,0,3,b,3,b,b,a,b
23143,1,6,b,2,10,b,c,c,d,a,1,4,a,1,b,j,a,d
23144,2,12,a,1,12,b,c,h,e,b,1,3,a,1,b,d,a,b
23145,1,0,a,0,6,b,d,a,k,i,1,0,a,3,b,f,a,b
23146,10,18,b,3,11,b,d,h,r,f,0,0,b,1,b,f,a,b
23147,14,5,a,3,8,b,c,f,d,c,6,4,a,1,b,j,a,b
23148,1,7,a,0,16,b,c,f,i,b,0,5,b,1,b,b,a,b
23149,2,17,a,1,15,b,c,f,i,a,3,6,a,3,b,b,a,b
23150,4,11,a,0,15,b,c,a,a,a,3,0,a,2,b,b,a,b
23151,4,17,a,0,11,b,d,f,k,f,1,0,b,1,b,f,a,b
23152,6,8,a,1,6,b,d,a,r,i,1,1,b,1,b,l,a,b
23153,1,2,a,1,13,b,c,a,i,f,1,0,b,1,b,b,a,b
23154,1,14,a,0,4,b,d,c,k,i,1,7,a,1,b,f,a,b
23155,16,22,b,5,14,b,c,f,i,a,1,0,a,1,c,j,a,b
23156,4,2,a,1,3,b,d,f,k,i,1,0,b,3,b,f,a,b
23157,1,2,a,1,7,b,c,f,i,c,4,0,a,1,b,b,a,b
23158,7,7,b,3,4,b,e,a,l,h,5,4,a,3,b,h,a,b
23159,2,16,a,0,15,b,d,a,r,g,1,5,b,1,b,f,a,b
23160,1,15,b,0,14,b,d,f,r,f,2,0,b,3,b,f,a,b
23161,4,1,a,0,18,b,d,a,k,g,1,1,a,1,b,h,a,b
23162,1,17,a,5,18,b,d,g,r,g,1,6,b,3,b,f,a,b
23163,2,19,b,3,11,d,c,h,e,a,1,4,a,1,b,j,a,d
23164,1,10,a,0,1,b,c,b,i,a,2,0,b,3,b,b,f,b
23165,4,21,b,2,7,b,c,b,i,c,1,0,b,1,b,j,a,b
23166,1,16,a,4,1,b,c,f,a,a,0,0,b,1,b,j,a,b
23167,11,4,a,2,15,b,d,f,r,i,1,1,b,1,b,f,a,b
23168,1,20,a,5,8,b,c,f,e,c,1,0,a,1,b,j,a,b
23169,1,6,a,4,5,b,d,a,n,g,1,1,b,1,b,h,a,b
23170,8,3,a,2,3,b,c,a,g,b,0,2,a,3,b,b,a,b
23171,4,6,a,4,7,b,c,f,i,c,3,4,b,1,b,b,a,b
23172,1,6,a,0,18,b,c,f,e,c,2,8,a,1,b,b,a,b
23173,6,11,a,1,11,b,c,f,e,c,2,1,b,2,b,j,a,d
23174,3,17,a,3,8,b,d,f,r,f,1,4,b,1,b,h,a,b
23175,1,20,a,0,12,b,d,h,j,g,2,2,b,1,b,f,a,b
23176,1,9,a,1,6,b,c,a,i,a,1,0,b,3,b,b,a,b
23177,1,0,a,0,7,b,c,f,d,c,1,0,a,1,b,b,a,b
23178,1,5,a,1,16,b,e,f,r,f,0,0,a,3,b,k,a,b
23179,1,23,a,4,9,b,c,e,i,c,0,4,a,1,b,j,a,b
23180,11,20,a,6,11,b,d,f,q,i,1,7,b,1,c,f,a,b
23181,1,1,a,1,14,b,d,b,k,i,0,1,a,1,b,k,a,b
23182,4,4,a,3,7,b,d,f,k,i,1,1,a,1,b,f,a,b
23183,1,16,a,0,16,b,c,c,g,b,6,1,a,3,b,b,a,b
23184,8,16,a,3,5,b,a,a,b,a,1,1,b,3,b,b,a,b
23185,1,7,a,5,10,b,c,c,i,c,0,0,a,2,b,j,a,b
23186,1,8,b,2,10,b,d,f,k,i,2,6,b,1,b,f,a,c
23187,1,10,a,1,15,b,c,a,i,a,0,0,b,1,b,b,a,b
23188,10,7,b,5,6,b,d,a,n,g,1,3,b,1,b,f,a,b
23189,4,16,b,0,15,b,d,f,j,i,0,0,a,1,c,h,b,b
23190,7,5,a,3,7,b,c,f,b,b,1,3,b,1,b,b,a,b
23191,4,4,a,3,8,b,d,f,k,f,0,2,b,1,b,f,a,b
23192,1,2,b,0,4,b,c,a,b,a,1,0,a,3,b,b,a,d
23193,4,17,a,2,7,b,d,a,r,i,1,1,a,1,b,f,a,b
23194,2,17,a,0,15,b,c,a,i,f,1,0,b,1,b,b,a,b
23195,1,10,a,3,9,b,d,f,r,i,2,3,a,3,b,g,a,b
23196,1,5,a,3,11,b,c,f,d,a,2,0,b,1,b,a,a,b
23197,11,14,a,1,6,b,c,a,i,a,1,0,b,2,b,b,a,b
23198,4,2,a,1,5,b,c,a,c,a,3,1,a,3,b,b,a,b
23199,1,0,a,0,17,b,c,f,h,b,0,0,a,1,b,b,a,b
23200,2,17,a,4,1,b,a,f,h,b,1,0,b,1,b,j,a,b
23201,5,16,a,2,18,a,c,h,e,f,4,10,b,1,b,b,a,b
23202,7,10,a,0,16,b,c,f,b,b,1,6,b,1,b,b,a,d
23203,4,3,b,2,4,b,b,b,b,a,1,2,a,2,b,b,f,d
